Date,Temperature_C,Humidity_%
2004-02-07 16:48:05,25.13,32.38
2004-02-07 17:00:05,25.06,34.06
2004-02-07 17:12:05,24.5,35.88
2004-02-07 17:24:05,24.88,35.75
2004-02-07 17:36:05,24.88,35.94
2004-02-07 17:48:05,24.13,37.81
2004-02-07 18:00:05,24.44,37.5
2004-02-07 18:12:05,24.56,34.94
2004-02-07 18:24:05,24.13,36.31
2004-02-07 18:36:05,23.88,38.25
2004-02-07 18:48:05,23.63,38.69
2004-02-07 19:00:05,23.19,41.5
2004-02-07 19:12:05,23.13,39.44
2004-02-07 19:24:05,23.0,40.0
2004-02-07 19:36:05,22.75,41.5
2004-02-07 19:48:05,22.44,42.69
2004-02-07 20:00:05,22.25,43.44
2004-02-07 20:12:05,21.94,44.5
2004-02-07 20:24:05,21.75,45.63
2004-02-07 20:36:05,21.38,47.25
2004-02-07 20:48:05,21.13,48.75
2004-02-07 21:00:05,20.88,50.31
2004-02-07 21:12:05,20.44,51.75
2004-02-07 21:24:05,20.13,52.94
2004-02-07 21:36:05,19.94,53.63
2004-02-07 21:48:05,19.75,54.5
2004-02-07 22:00:05,19.63,55.0
2004-02-07 22:12:05,19.38,55.88
2004-02-07 22:24:05,19.25,56.13
2004-02-07 22:36:05,19.06,56.13
2004-02-07 22:48:05,18.69,57.25
2004-02-07 23:00:05,18.44,57.69
2004-02-07 23:12:05,18.31,57.5
2004-02-07 23:24:05,18.25,57.06
2004-02-07 23:36:05,18.19,56.94
2004-02-07 23:48:05,18.06,57.38
2004-03-07 00:00:05,17.94,57.5
2004-03-07 00:12:05,17.94,57.63
2004-03-07 00:24:05,17.88,57.5
2004-03-07 00:36:05,17.69,58.31
2004-03-07 00:48:05,17.56,58.69
2004-03-07 01:00:05,17.44,58.94
2004-03-07 01:12:05,17.38,59.38
2004-03-07 01:24:05,17.19,60.19
2004-03-07 01:36:05,17.13,60.63
2004-03-07 01:48:05,17.0,61.13
2004-03-07 02:00:05,16.88,61.75
2004-03-07 02:12:05,16.75,62.69
2004-03-07 02:24:05,16.63,63.38
2004-03-07 02:36:05,16.5,63.94
2004-03-07 02:48:05,16.38,64.31
2004-03-07 03:00:05,16.25,64.63
2004-03-07 03:12:05,16.13,64.94
2004-03-07 03:24:05,16.0,65.5
2004-03-07 03:36:05,15.88,65.69
2004-03-07 03:48:05,15.81,66.0
2004-03-07 04:00:05,15.75,66.44
2004-03-07 04:12:05,15.63,67.06
2004-03-07 04:24:05,15.44,67.69
2004-03-07 04:36:05,15.44,67.75
2004-03-07 04:48:05,15.38,67.94
2004-03-07 05:00:05,15.38,68.38
2004-03-07 05:12:05,15.38,68.44
2004-03-07 05:24:05,15.69,67.25
2004-03-07 05:36:05,16.0,66.44
2004-03-07 05:48:05,16.19,65.63
2004-03-07 06:00:05,16.5,64.81
2004-03-07 06:12:05,16.69,64.44
2004-03-07 06:24:05,16.94,62.94
2004-03-07 06:36:05,16.94,62.31
2004-03-07 06:48:05,17.44,61.25
2004-03-07 07:00:05,17.69,61.19
2004-03-07 07:12:05,17.5,60.69
2004-03-07 07:24:05,17.81,60.31
2004-03-07 07:36:05,18.13,58.69
2004-03-07 07:48:05,17.94,58.69
2004-03-07 08:00:05,17.94,56.88
2004-03-07 08:12:05,18.25,55.75
2004-03-07 08:24:05,18.56,53.31
2004-03-07 08:36:05,19.25,48.56
2004-03-07 08:48:05,18.88,49.81
2004-03-07 09:00:05,19.31,49.38
2004-03-07 09:12:05,20.31,44.88
2004-03-07 09:24:05,20.38,45.31
2004-03-07 09:36:05,20.56,43.75
2004-03-07 09:48:05,20.81,43.56
2004-03-07 10:00:05,21.19,43.38
2004-03-07 10:12:05,21.56,43.88
2004-03-07 10:24:05,21.69,43.25
2004-03-07 10:36:05,21.63,42.19
2004-03-07 10:48:05,21.38,43.69
2004-03-07 11:00:05,21.56,43.13
2004-03-07 11:12:05,22.13,41.19
2004-03-07 11:24:05,22.5,39.19
2004-03-07 11:36:05,22.88,37.44
2004-03-07 11:48:05,23.25,38.56
2004-03-07 12:00:05,22.44,38.94
2004-03-07 12:12:05,23.44,36.69
2004-03-07 12:24:05,23.44,35.88
2004-03-07 12:36:05,23.56,35.19
2004-03-07 12:48:05,23.81,34.75
2004-03-07 13:00:05,24.0,35.19
2004-03-07 13:12:05,24.13,34.19
2004-03-07 13:24:05,24.19,33.69
2004-03-07 13:36:05,24.69,32.88
2004-03-07 13:48:05,24.81,33.25
2004-03-07 14:00:05,24.81,33.0
2004-03-07 14:12:05,24.94,32.75
2004-03-07 14:24:05,24.69,33.94
2004-03-07 14:36:05,24.94,32.75
2004-03-07 14:48:05,24.94,32.38
2004-03-07 15:00:05,25.25,32.38
2004-03-07 15:12:05,24.94,33.0
2004-03-07 15:24:05,25.0,32.69
2004-03-07 15:36:05,25.13,32.63
2004-03-07 15:48:05,25.63,31.44
2004-03-07 16:00:05,25.88,31.31
2004-03-07 16:12:05,25.75,31.0
2004-03-07 16:24:05,25.56,31.75
2004-03-07 16:36:05,25.75,31.13
2004-03-07 16:48:05,26.19,30.0
2004-03-07 17:00:05,26.31,30.31
2004-03-07 17:12:05,26.0,31.19
2004-03-07 17:24:05,25.56,31.5
2004-03-07 17:36:05,25.56,30.94
2004-03-07 17:48:05,25.25,31.56
2004-03-07 18:00:05,25.5,31.5
2004-03-07 18:12:05,25.44,31.69
2004-03-07 18:24:05,24.56,32.63
2004-03-07 18:36:05,24.25,33.44
2004-03-07 18:48:05,24.06,34.19
2004-03-07 19:00:05,24.0,34.63
2004-03-07 19:12:05,23.88,35.75
2004-03-07 19:24:05,23.63,37.31
2004-03-07 19:36:05,23.44,37.94
2004-03-07 19:48:05,23.31,38.0
2004-03-07 20:00:05,23.13,38.56
2004-03-07 20:12:05,22.94,39.06
2004-03-07 20:24:05,22.75,40.0
2004-03-07 20:36:05,22.56,40.38
2004-03-07 20:48:05,22.44,40.63
2004-03-07 21:00:05,22.25,41.13
2004-03-07 21:12:05,22.06,41.44
2004-03-07 21:24:05,21.94,41.56
2004-03-07 21:36:05,21.88,42.0
2004-03-07 21:48:05,21.81,42.06
2004-03-07 22:00:05,21.81,42.19
2004-03-07 22:12:05,21.63,42.56
2004-03-07 22:24:05,21.5,43.06
2004-03-07 22:36:05,21.13,44.38
2004-03-07 22:48:05,20.81,46.0
2004-03-07 23:00:05,20.69,47.5
2004-03-07 23:12:05,20.38,49.31
2004-03-07 23:24:05,20.13,50.94
2004-03-07 23:36:05,19.81,51.31
2004-03-07 23:48:05,19.5,53.75
2004-04-07 00:00:05,19.19,54.94
2004-04-07 00:12:05,18.88,56.38
2004-04-07 00:24:05,18.63,56.31
2004-04-07 00:36:05,18.25,57.38
2004-04-07 00:48:05,18.13,57.88
2004-04-07 01:00:05,17.94,58.5
2004-04-07 01:12:05,17.88,59.0
2004-04-07 01:24:05,17.69,59.25
2004-04-07 01:36:05,17.56,59.56
2004-04-07 01:48:05,17.44,59.38
2004-04-07 02:00:05,17.31,58.69
2004-04-07 02:12:05,17.25,59.75
2004-04-07 02:24:05,16.94,61.88
2004-04-07 02:36:05,16.63,63.25
2004-04-07 02:48:05,16.5,64.44
2004-04-07 03:00:05,16.31,64.94
2004-04-07 03:12:05,16.25,64.88
2004-04-07 03:24:05,16.13,65.06
2004-04-07 03:36:05,16.13,65.63
2004-04-07 03:48:05,15.94,66.0
2004-04-07 04:00:05,15.75,66.19
2004-04-07 04:12:05,15.75,66.88
2004-04-07 04:24:05,15.56,67.69
2004-04-07 04:36:05,15.44,68.06
2004-04-07 04:48:05,15.44,67.81
2004-04-07 05:00:05,15.5,67.19
2004-04-07 05:12:05,15.63,66.31
2004-04-07 05:24:05,16.25,64.25
2004-04-07 05:36:05,16.69,62.63
2004-04-07 05:48:05,17.31,60.94
2004-04-07 06:00:05,17.88,58.5
2004-04-07 06:12:05,18.38,56.56
2004-04-07 06:24:05,19.06,53.88
2004-04-07 06:36:05,18.94,53.94
2004-04-07 06:48:05,19.56,51.69
2004-04-07 07:00:05,20.0,50.5
2004-04-07 07:12:05,20.19,49.25
2004-04-07 07:24:05,20.69,47.94
2004-04-07 07:36:05,21.0,46.25
2004-04-07 07:48:05,22.19,43.5
2004-04-07 08:00:05,21.69,44.31
2004-04-07 08:12:05,22.63,42.13
2004-04-07 08:24:05,23.19,42.19
2004-04-07 08:36:05,24.0,39.88
2004-04-07 08:48:05,24.31,37.81
2004-04-07 09:00:05,25.0,37.38
2004-04-07 09:12:05,25.06,37.81
2004-04-07 09:24:05,25.56,37.0
2004-04-07 09:36:05,26.06,35.19
2004-04-07 09:48:05,26.06,35.0
2004-04-07 10:00:05,26.25,35.38
2004-04-07 10:12:05,26.44,36.0
2004-04-07 10:24:05,27.19,34.31
2004-04-07 10:36:05,27.75,32.81
2004-04-07 10:48:05,27.94,31.81
2004-04-07 11:00:05,28.25,30.5
2004-04-07 11:12:05,28.88,27.25
2004-04-07 11:24:05,28.44,29.06
2004-04-07 11:36:05,29.0,27.63
2004-04-07 11:48:05,29.69,28.56
2004-04-07 12:00:05,30.0,26.81
2004-04-07 12:12:05,30.38,27.88
2004-04-07 12:24:05,30.94,26.5
2004-04-07 12:36:05,31.19,25.25
2004-04-07 12:48:05,31.69,24.94
2004-04-07 13:00:05,31.81,24.69
2004-04-07 13:12:05,31.88,24.63
2004-04-07 13:24:05,31.75,24.31
2004-04-07 13:36:05,32.0,24.38
2004-04-07 13:48:05,32.31,23.69
2004-04-07 14:00:05,32.81,22.94
2004-04-07 14:12:05,33.44,22.56
2004-04-07 14:24:05,33.44,22.69
2004-04-07 14:36:05,32.94,23.19
2004-04-07 14:48:05,33.88,22.69
2004-04-07 15:00:05,34.25,22.5
2004-04-07 15:12:05,33.75,22.94
2004-04-07 15:24:05,34.31,22.69
2004-04-07 15:36:05,33.94,22.5
2004-04-07 15:48:05,33.94,22.31
2004-04-07 16:00:05,34.31,21.88
2004-04-07 16:12:05,34.0,22.56
2004-04-07 16:24:05,33.63,22.13
2004-04-07 16:36:05,33.56,22.19
2004-04-07 16:48:05,33.88,21.88
2004-04-07 17:00:05,34.25,21.13
2004-04-07 17:12:05,33.5,22.06
2004-04-07 17:24:05,34.06,22.06
2004-04-07 17:36:05,33.88,22.44
2004-04-07 17:48:05,32.69,24.75
2004-04-07 18:00:05,32.0,26.81
2004-04-07 18:12:05,31.81,27.81
2004-04-07 18:24:05,30.94,30.19
2004-04-07 18:36:05,30.5,30.69
2004-04-07 18:48:05,30.13,32.06
2004-04-07 19:00:05,29.81,33.69
2004-04-07 19:12:05,29.25,34.63
2004-04-07 19:24:05,28.69,36.06
2004-04-07 19:36:05,28.44,36.88
2004-04-07 19:48:05,28.06,38.38
2004-04-07 20:00:05,27.56,39.63
2004-04-07 20:12:05,27.38,39.94
2004-04-07 20:24:05,27.25,40.44
2004-04-07 20:36:05,27.06,41.88
2004-04-07 20:48:05,26.81,42.75
2004-04-07 21:00:05,26.63,43.38
2004-04-07 21:12:05,26.63,40.38
2004-04-07 21:24:05,26.44,36.19
2004-04-07 21:36:05,25.81,36.19
2004-04-07 21:48:05,25.31,37.5
2004-04-07 22:00:05,24.75,38.06
2004-04-07 22:12:05,24.38,38.38
2004-04-07 22:24:05,24.0,38.88
2004-04-07 22:36:05,23.63,40.75
2004-04-07 22:48:05,23.19,42.31
2004-04-07 23:00:05,22.88,44.63
2004-04-07 23:12:05,22.5,47.13
2004-04-07 23:24:05,22.0,50.06
2004-04-07 23:36:05,21.63,51.63
2004-04-07 23:48:05,21.25,53.19
2004-05-07 00:00:05,20.81,55.69
2004-05-07 00:12:05,20.63,56.88
2004-05-07 00:24:05,20.56,57.81
2004-05-07 00:36:05,20.56,58.0
2004-05-07 00:48:05,20.44,58.81
2004-05-07 01:00:05,20.25,62.06
2004-05-07 01:12:05,19.94,62.56
2004-05-07 01:24:05,19.75,64.06
2004-05-07 01:36:05,19.75,63.38
2004-05-07 01:48:05,19.56,63.88
2004-05-07 02:00:05,19.31,65.5
2004-05-07 02:12:05,19.31,65.75
2004-05-07 02:24:05,19.19,66.63
2004-05-07 02:36:05,19.0,68.13
2004-05-07 02:48:05,18.81,69.94
2004-05-07 03:00:05,18.75,70.56
2004-05-07 03:12:05,18.63,71.38
2004-05-07 03:24:05,18.56,71.75
2004-05-07 03:36:05,18.44,72.38
2004-05-07 03:48:05,18.25,73.56
2004-05-07 04:00:05,18.13,75.31
2004-05-07 04:12:05,18.0,76.75
2004-05-07 04:24:05,17.94,78.0
2004-05-07 04:36:05,17.81,78.81
2004-05-07 04:48:05,17.88,79.13
2004-05-07 05:00:05,17.81,79.5
2004-05-07 05:12:05,17.88,79.5
2004-05-07 05:24:05,18.25,78.31
2004-05-07 05:36:05,18.19,79.06
2004-05-07 05:48:05,18.31,78.81
2004-05-07 06:00:05,18.38,78.75
2004-05-07 06:12:05,18.94,76.56
2004-05-07 06:24:05,19.56,72.63
2004-05-07 06:36:05,20.0,71.81
2004-05-07 06:48:05,20.13,71.44
2004-05-07 07:00:05,20.06,72.31
2004-05-07 07:12:05,20.13,71.25
2004-05-07 07:24:05,20.19,71.69
2004-05-07 07:36:05,20.19,71.69
2004-05-07 07:48:05,20.19,69.88
2004-05-07 08:00:05,20.63,67.88
2004-05-07 08:12:05,20.81,67.13
2004-05-07 08:24:05,21.13,65.19
2004-05-07 08:36:05,21.38,64.38
2004-05-07 08:48:05,21.13,64.0
2004-05-07 09:00:05,21.81,58.56
2004-05-07 09:12:05,21.81,59.0
2004-05-07 09:24:05,21.94,56.94
2004-05-07 09:36:05,21.75,59.56
2004-05-07 09:48:05,21.88,59.63
2004-05-07 10:00:05,21.75,60.06
2004-05-07 10:12:05,21.81,60.69
2004-05-07 10:24:05,22.69,58.44
2004-05-07 10:36:05,23.19,55.69
2004-05-07 10:48:05,22.88,55.94
2004-05-07 11:00:05,23.88,52.25
2004-05-07 11:12:05,23.63,54.25
2004-05-07 11:24:05,23.63,53.5
2004-05-07 11:36:05,24.94,50.0
2004-05-07 11:48:05,24.25,50.38
2004-05-07 12:00:05,24.88,48.5
2004-05-07 12:12:05,25.25,47.0
2004-05-07 12:24:05,24.81,49.5
2004-05-07 12:36:05,25.25,48.75
2004-05-07 12:48:05,26.0,46.31
2004-05-07 13:00:05,25.38,48.63
2004-05-07 13:12:05,25.31,48.38
2004-05-07 13:24:05,25.06,49.81
2004-05-07 13:36:05,25.38,48.19
2004-05-07 13:48:05,25.88,47.31
2004-05-07 14:00:05,26.0,47.19
2004-05-07 14:12:05,25.5,47.81
2004-05-07 14:24:05,25.5,50.0
2004-05-07 14:36:05,25.19,50.94
2004-05-07 14:48:05,25.13,51.13
2004-05-07 15:00:05,25.13,51.44
2004-05-07 15:12:05,24.88,52.19
2004-05-07 15:24:05,24.69,52.88
2004-05-07 15:36:05,24.69,53.25
2004-05-07 15:48:05,24.69,53.44
2004-05-07 16:00:05,24.69,52.94
2004-05-07 16:12:05,24.63,53.0
2004-05-07 16:24:05,24.56,52.25
2004-05-07 16:36:05,24.69,51.19
2004-05-07 16:48:05,24.69,50.88
2004-05-07 17:00:05,24.63,50.75
2004-05-07 17:12:05,24.75,50.94
2004-05-07 17:24:05,24.5,51.56
2004-05-07 17:36:05,24.5,51.94
2004-05-07 17:48:05,24.5,52.69
2004-05-07 18:00:05,24.31,53.44
2004-05-07 18:12:05,24.38,54.44
2004-05-07 18:24:05,24.13,55.69
2004-05-07 18:36:05,23.81,57.63
2004-05-07 18:48:05,23.69,58.0
2004-05-07 19:00:05,23.75,57.81
2004-05-07 19:12:05,23.56,58.0
2004-05-07 19:24:05,23.5,59.06
2004-05-07 19:36:05,22.88,61.0
2004-05-07 19:48:05,22.63,62.06
2004-05-07 20:00:05,22.5,62.75
2004-05-07 20:12:05,22.19,63.06
2004-05-07 20:24:05,22.13,63.13
2004-05-07 20:36:05,22.0,62.69
2004-05-07 20:48:05,21.94,62.81
2004-05-07 21:00:05,21.69,63.69
2004-05-07 21:12:05,21.56,64.25
2004-05-07 21:24:05,21.44,63.63
2004-05-07 21:36:05,21.5,63.5
2004-05-07 21:48:05,21.44,63.81
2004-05-07 22:00:05,21.31,64.0
2004-05-07 22:12:05,21.25,65.75
2004-05-07 22:24:05,20.38,75.75
2004-05-07 22:36:05,19.5,82.38
2004-05-07 22:48:05,19.0,84.56
2004-05-07 23:00:05,18.63,88.44
2004-05-07 23:12:05,18.5,90.56
2004-05-07 23:24:05,18.31,87.13
2004-05-07 23:36:05,18.25,88.81
2004-05-07 23:48:05,18.38,88.81
2004-06-07 00:00:05,18.31,87.25
2004-06-07 00:12:05,18.31,87.44
2004-06-07 00:24:05,18.19,88.38
2004-06-07 00:36:05,18.31,89.5
2004-06-07 00:48:05,18.25,88.25
2004-06-07 01:00:05,18.31,89.5
2004-06-07 01:12:05,18.31,90.69
2004-06-07 01:24:05,18.13,91.19
2004-06-07 01:36:05,18.0,91.19
2004-06-07 01:48:05,17.94,89.75
2004-06-07 02:00:05,18.19,88.56
2004-06-07 02:12:05,18.19,87.13
2004-06-07 02:24:05,18.06,91.31
2004-06-07 02:36:05,18.13,92.88
2004-06-07 02:48:05,18.06,92.38
2004-06-07 03:00:05,18.19,89.94
2004-06-07 03:12:05,18.19,89.25
2004-06-07 03:24:05,18.13,93.25
2004-06-07 03:36:05,17.94,91.81
2004-06-07 03:48:05,18.06,90.5
2004-06-07 04:00:05,17.88,89.69
2004-06-07 04:12:05,17.88,87.5
2004-06-07 04:24:05,17.81,90.06
2004-06-07 04:36:05,17.88,89.44
2004-06-07 04:48:05,17.81,86.06
2004-06-07 05:00:05,18.13,88.06
2004-06-07 05:12:05,18.13,88.5
2004-06-07 05:24:05,18.13,88.81
2004-06-07 05:36:05,18.13,86.0
2004-06-07 05:48:05,18.25,88.19
2004-06-07 06:00:05,18.13,87.5
2004-06-07 06:12:05,18.0,88.81
2004-06-07 06:24:05,18.0,86.88
2004-06-07 06:36:05,17.94,86.06
2004-06-07 06:48:05,18.0,86.31
2004-06-07 07:00:05,17.94,88.19
2004-06-07 07:12:05,17.88,87.69
2004-06-07 07:24:05,18.0,88.19
2004-06-07 07:36:05,18.06,89.25
2004-06-07 07:48:05,18.13,89.31
2004-06-07 08:00:05,18.38,90.31
2004-06-07 08:12:05,18.25,90.44
2004-06-07 08:24:05,18.5,90.0
2004-06-07 08:36:05,18.75,88.31
2004-06-07 08:48:05,19.44,86.31
2004-06-07 09:00:05,19.75,83.0
2004-06-07 09:12:05,20.38,80.31
2004-06-07 09:24:05,21.31,79.5
2004-06-07 09:36:05,21.94,74.69
2004-06-07 09:48:05,22.0,74.13
2004-06-07 10:00:05,22.63,71.81
2004-06-07 10:12:05,22.94,66.88
2004-06-07 10:24:05,23.38,67.75
2004-06-07 10:36:05,24.0,64.94
2004-06-07 10:48:05,23.94,65.25
2004-06-07 11:00:05,24.13,62.25
2004-06-07 11:12:05,24.38,61.38
2004-06-07 11:24:05,24.63,59.0
2004-06-07 11:36:05,25.31,56.06
2004-06-07 11:48:05,25.13,57.13
2004-06-07 12:00:05,25.31,60.75
2004-06-07 12:12:05,25.44,60.31
2004-06-07 12:24:05,25.63,59.63
2004-06-07 12:36:05,25.81,59.0
2004-06-07 12:48:05,25.88,57.94
2004-06-07 13:00:05,25.63,57.94
2004-06-07 13:12:05,26.06,54.88
2004-06-07 13:24:05,25.75,54.81
2004-06-07 13:36:05,26.5,52.38
2004-06-07 13:48:05,27.19,49.81
2004-06-07 14:00:05,26.44,52.19
2004-06-07 14:12:05,26.44,51.75
2004-06-07 14:24:05,26.0,54.0
2004-06-07 14:36:05,25.63,56.69
2004-06-07 14:48:05,25.13,61.06
2004-06-07 15:00:05,23.25,71.44
2004-06-07 15:12:05,20.69,81.69
2004-06-07 15:24:05,19.19,90.81
2004-06-07 15:36:05,19.31,88.25
2004-06-07 15:48:05,19.88,84.0
2004-06-07 16:00:05,20.56,82.06
2004-06-07 16:12:05,20.88,81.13
2004-06-07 16:24:05,21.38,79.75
2004-06-07 16:36:05,21.13,81.13
2004-06-07 16:48:05,21.13,80.13
2004-06-07 17:00:05,21.13,81.63
2004-06-07 17:12:05,21.25,80.88
2004-06-07 17:24:05,21.31,81.63
2004-06-07 17:36:05,21.31,81.81
2004-06-07 17:48:05,21.31,81.94
2004-06-07 18:00:05,21.31,81.44
2004-06-07 18:12:05,21.38,79.81
2004-06-07 18:24:05,21.38,81.81
2004-06-07 18:36:05,21.31,81.06
2004-06-07 18:48:05,21.25,80.38
2004-06-07 19:00:05,21.19,81.38
2004-06-07 19:12:05,21.0,82.69
2004-06-07 19:24:05,20.88,82.94
2004-06-07 19:36:05,20.88,83.5
2004-06-07 19:48:05,20.44,86.88
2004-06-07 20:00:05,20.31,90.0
2004-06-07 20:12:05,20.19,90.38
2004-06-07 20:24:05,20.0,89.5
2004-06-07 20:36:05,20.19,86.94
2004-06-07 20:48:05,20.13,87.5
2004-06-07 21:00:05,20.19,88.25
2004-06-07 21:12:05,20.06,88.5
2004-06-07 21:24:05,20.06,89.38
2004-06-07 21:36:05,19.94,88.44
2004-06-07 21:48:05,19.81,90.75
2004-06-07 22:00:05,19.69,87.94
2004-06-07 22:12:05,19.63,89.06
2004-06-07 22:24:05,19.63,87.75
2004-06-07 22:36:05,19.81,83.13
2004-06-07 22:48:05,19.94,81.75
2004-06-07 23:00:05,20.0,79.94
2004-06-07 23:12:05,19.88,82.0
2004-06-07 23:24:05,19.88,80.44
2004-06-07 23:36:05,19.88,78.88
2004-06-07 23:48:05,19.94,77.69
2004-07-07 00:00:05,20.06,76.69
2004-07-07 00:12:05,20.0,80.06
2004-07-07 00:24:05,20.06,81.38
2004-07-07 00:36:05,20.19,81.25
2004-07-07 00:48:05,20.38,80.56
2004-07-07 01:00:05,20.56,79.5
2004-07-07 01:12:05,20.44,80.88
2004-07-07 01:24:05,20.25,81.5
2004-07-07 01:36:05,20.31,79.69
2004-07-07 01:48:05,20.06,82.56
2004-07-07 02:00:05,19.88,83.56
2004-07-07 02:12:05,19.56,85.75
2004-07-07 02:24:05,19.31,86.56
2004-07-07 02:36:05,19.25,85.44
2004-07-07 02:48:05,19.25,83.06
2004-07-07 03:00:05,19.5,81.31
2004-07-07 03:12:05,19.63,81.31
2004-07-07 03:24:05,19.44,82.69
2004-07-07 03:36:05,19.38,82.88
2004-07-07 03:48:05,19.31,82.56
2004-07-07 04:00:05,19.44,80.81
2004-07-07 04:12:05,19.56,79.38
2004-07-07 04:24:05,19.44,79.94
2004-07-07 04:36:05,19.38,79.38
2004-07-07 04:48:05,19.44,79.06
2004-07-07 05:00:05,19.69,76.94
2004-07-07 05:12:05,19.75,76.94
2004-07-07 05:24:05,20.0,75.75
2004-07-07 05:36:05,19.94,76.69
2004-07-07 05:48:05,20.0,77.0
2004-07-07 06:00:05,20.0,78.06
2004-07-07 06:12:05,20.19,77.0
2004-07-07 06:24:05,20.25,76.31
2004-07-07 06:36:05,20.25,76.5
2004-07-07 06:48:05,20.25,76.75
2004-07-07 07:00:05,20.69,75.88
2004-07-07 07:12:05,21.44,72.88
2004-07-07 07:24:05,21.63,72.75
2004-07-07 07:36:05,21.69,72.88
2004-07-07 07:48:05,21.5,72.25
2004-07-07 08:00:05,22.13,71.38
2004-07-07 08:12:05,22.63,69.63
2004-07-07 08:24:05,22.63,67.5
2004-07-07 08:36:05,22.81,66.94
2004-07-07 08:48:05,22.44,64.06
2004-07-07 09:00:05,21.56,69.0
2004-07-07 09:12:05,21.0,70.56
2004-07-07 09:24:05,21.06,68.63
2004-07-07 09:36:05,20.88,67.88
2004-07-07 09:48:05,21.25,66.5
2004-07-07 10:00:05,21.19,65.69
2004-07-07 10:12:05,21.25,65.38
2004-07-07 10:24:05,21.19,64.19
2004-07-07 10:36:05,21.19,62.75
2004-07-07 10:48:05,21.19,60.69
2004-07-07 11:00:05,21.19,61.69
2004-07-07 11:12:05,21.19,60.56
2004-07-07 11:24:05,21.13,61.0
2004-07-07 11:36:05,21.13,60.75
2004-07-07 11:48:05,21.0,61.44
2004-07-07 12:00:05,21.0,61.88
2004-07-07 12:12:05,20.94,61.81
2004-07-07 12:24:05,21.13,61.13
2004-07-07 12:36:05,21.31,59.0
2004-07-07 12:48:05,21.5,58.94
2004-07-07 13:00:05,21.5,58.0
2004-07-07 13:12:05,21.94,53.81
2004-07-07 13:24:05,21.94,54.5
2004-07-07 13:36:05,21.38,54.44
2004-07-07 13:48:05,21.56,53.13
2004-07-07 14:00:05,21.75,52.25
2004-07-07 14:12:05,21.94,53.06
2004-07-07 14:24:05,21.81,53.63
2004-07-07 14:36:05,21.69,53.25
2004-07-07 14:48:05,21.5,52.75
2004-07-07 15:00:05,21.56,52.94
2004-07-07 15:12:05,21.5,53.69
2004-07-07 15:24:05,21.63,52.31
2004-07-07 15:36:05,21.81,51.19
2004-07-07 15:48:05,21.75,50.81
2004-07-07 16:00:05,21.81,50.31
2004-07-07 16:12:05,21.81,51.31
2004-07-07 16:24:05,21.75,50.81
2004-07-07 16:36:05,21.69,50.13
2004-07-07 16:48:05,21.75,50.56
2004-07-07 17:00:05,21.69,50.38
2004-07-07 17:12:05,21.69,48.5
2004-07-07 17:24:05,21.63,48.13
2004-07-07 17:36:05,21.56,49.0
2004-07-07 17:48:05,21.44,49.38
2004-07-07 18:00:05,21.44,49.56
2004-07-07 18:12:05,21.19,49.5
2004-07-07 18:24:05,21.0,50.19
2004-07-07 18:36:05,20.94,51.0
2004-07-07 18:48:05,20.81,50.88
2004-07-07 19:00:05,20.69,51.25
2004-07-07 19:12:05,20.63,51.31
2004-07-07 19:24:05,20.56,51.94
2004-07-07 19:36:05,20.5,52.5
2004-07-07 19:48:05,20.38,53.19
2004-07-07 20:00:05,20.31,53.69
2004-07-07 20:12:05,20.19,54.94
2004-07-07 20:24:05,20.0,55.88
2004-07-07 20:36:05,19.88,56.56
2004-07-07 20:48:05,19.75,56.63
2004-07-07 21:00:05,19.63,57.38
2004-07-07 21:12:05,19.63,56.38
2004-07-07 21:24:05,19.44,56.25
2004-07-07 21:36:05,19.19,56.31
2004-07-07 21:48:05,18.94,57.19
2004-07-07 22:00:05,18.63,58.0
2004-07-07 22:12:05,18.38,59.56
2004-07-07 22:24:05,18.13,60.88
2004-07-07 22:36:05,17.88,61.38
2004-07-07 22:48:05,17.75,62.06
2004-07-07 23:00:05,17.5,62.56
2004-07-07 23:12:05,17.31,63.06
2004-07-07 23:24:05,17.13,63.75
2004-07-07 23:36:05,16.94,64.44
2004-07-07 23:48:05,16.81,65.0
2004-08-07 00:00:05,16.69,65.06
2004-08-07 00:12:05,16.56,65.88
2004-08-07 00:24:05,16.5,65.5
2004-08-07 00:36:05,16.44,66.0
2004-08-07 00:48:05,16.38,66.31
2004-08-07 01:00:05,16.31,66.75
2004-08-07 01:12:05,16.38,67.0
2004-08-07 01:24:05,16.44,66.75
2004-08-07 01:36:05,16.5,67.0
2004-08-07 01:48:05,16.44,67.81
2004-08-07 02:00:05,16.25,69.0
2004-08-07 02:12:05,16.06,69.81
2004-08-07 02:24:05,16.0,70.56
2004-08-07 02:36:05,15.88,71.13
2004-08-07 02:48:05,15.81,71.13
2004-08-07 03:00:05,15.75,71.75
2004-08-07 03:12:05,15.69,72.19
2004-08-07 03:24:05,15.69,72.31
2004-08-07 03:36:05,15.63,72.5
2004-08-07 03:48:05,15.63,73.19
2004-08-07 04:00:05,15.63,73.13
2004-08-07 04:12:05,15.63,71.94
2004-08-07 04:24:05,15.63,73.13
2004-08-07 04:36:05,15.63,72.75
2004-08-07 04:48:05,15.63,72.38
2004-08-07 05:00:05,15.69,72.13
2004-08-07 05:12:05,15.69,72.75
2004-08-07 05:24:05,15.75,72.94
2004-08-07 05:36:05,15.81,73.44
